index,Unnamed: 0,date,text,sentiment_scores,subjectivity_scores
231,231,Tue Jan 21 23:59:51 +0000 2020,"RT @ruffybiazon: Just heard in an radio interview now that there’s a direct flight from Wuhan, China to Kalibo. Yes, Wuhan where the Wuhan…",0.1,0.4
232,232,Tue Jan 21 23:59:50 +0000 2020,RT @TwitterMoments: The World Health Organization is set to meet during the week as a fourth death from China's coronavirus was reported. h…,0.0,0.0
233,233,Tue Jan 21 23:59:50 +0000 2020,"RT @bopinion: China’s new coronavirus is far from being a pandemic, but this is for certain:

The next pandemic will come, and the world wi…",0.11266233766233766,0.5064935064935066
234,234,Tue Jan 21 23:59:50 +0000 2020,"RT @evolambert: A Seattle man becomes the first US case of the novel #coronavirus in the US.

Yesterday, Chinese officials confirmed the vi…",0.21666666666666667,0.4444444444444444
235,235,Tue Jan 21 23:59:50 +0000 2020,corona virus in america... should draw corona kun so i dont catch it,0.0,0.0
236,236,Tue Jan 21 23:59:50 +0000 2020,"RT @AldrichMaligsa: So you lazy potatoes don’t spread diseases, here’s a compilation of what you need to do now that the #coronavirus is on…",-0.25,1.0
237,237,Tue Jan 21 23:59:50 +0000 2020,"RT @StephenPunwasi: 😬 😬 😬

Remember when Ford cut a billion dollars from Toronto's public health? 🤔

A good portion of that was infectious…",0.35,0.33333333333333337
238,238,Tue Jan 21 23:59:50 +0000 2020,RT @maibortpetit: #URGENTE  CDC Acaba de anunciar que el coronavirus de #China está en #EEUU. Primer paciente confirmado en Washington #Chi…,0.0,0.0
239,239,Tue Jan 21 23:59:49 +0000 2020,"@fly2ohare now screening for #coronavirus in #Chicago. If fever + lower respiratory sx (cough, dyspnea) + travel to… https://t.co/RVGJFMPX3M",0.0,0.0
240,240,Tue Jan 21 23:59:49 +0000 2020,"RT @caffeinatedesi: WWIII, climate change, and the #coronavirus coming together to ruin 2020 https://t.co/vdXMymPQYv",0.0,0.0
242,242,Tue Jan 21 23:59:49 +0000 2020,"RT @AristeguiOnline: EU confirma primer caso de coronavirus proveniente de China
https://t.co/gGayje6roQ https://t.co/fPFzo1PG29",0.0,0.0
243,243,Tue Jan 21 23:59:49 +0000 2020,RT @BreitbartTexas: CBP Enacts ‘Enhanced Health Screening’ as Chinese Coronavirus Comes to U.S. https://t.co/6EN82F7dYv via @BreitbartTexas,0.0,0.0
244,244,Tue Jan 21 23:59:49 +0000 2020,RT @ActualidadRT: Corea del Norte suspende la entrada de turistas extranjeros por temor al coronavirus https://t.co/cYriw3Sx5I https://t.co…,0.0,0.0
245,245,Tue Jan 21 23:59:48 +0000 2020,"RT @HeyTammyBruce: This is serious news, don't miss it in the midst of everything else: New SARS-type virus emerging out of China, attacks…",-0.09848484848484848,0.5606060606060606
246,246,Tue Jan 21 23:59:48 +0000 2020,RT @AFPespanol: #ÚLTIMAHORA EEUU registra primer caso del coronavirus chino cerca de Seattle #AFP https://t.co/fRwlyLqyBE,0.0,0.0
247,247,Tue Jan 21 23:59:48 +0000 2020,RT @cnnphilippines: At least 12 other people who have come in contact with the boy are also being monitored by the DOH in Central Visayas h…,-0.14166666666666666,0.3416666666666666
248,248,Tue Jan 21 23:59:48 +0000 2020,"RT @izsleeping: Here's a brief definition of the disease and how to prevent having it. 

As a precautionary measure of the #coronavirus, pl…",0.0,0.3333333333333333
249,249,Tue Jan 21 23:59:48 +0000 2020,"RT @revclub: United Rings Up a 50% Improvement In Fourth Quater, Full Year Profits But Investors Fret Over Coronavirus #business #businessn…",0.175,0.275
250,250,Tue Jan 21 23:59:47 +0000 2020,RT @TMJ4Tom: Several passengers coming off the United flight from Shanghai say 2 people were removed from their flight in Chicago because t…,0.0,0.0
251,251,Tue Jan 21 23:59:47 +0000 2020,"RT @juliaoftoronto: A new SARS-like #coronavirus is spreading rapidly in Asia 
&amp; the first case just popped up in the US. 

The 30-somethin…",0.19318181818181818,0.3939393939393939
253,253,Tue Jan 21 23:59:46 +0000 2020,"RT @afpfr: Un homme d'une trentaine d'années a été hospitalisé à Everett, près de Seattle, avec le nouveau coronavirus chinois, ont annoncé…",0.0,0.0
255,255,Tue Jan 21 23:59:46 +0000 2020,RT @Vive_USA: El coronavirus se originó en la ciudad china de Wuhan y se ha extendido a Pekín y Shanghái. Ya fue confirmado el primer caso…,0.0,0.0
256,256,Tue Jan 21 23:59:46 +0000 2020,"CDC confirms first US case of Wuhan coronavirus
https://t.co/lILVqMkW6H   Are we worried about this?",0.25,0.3333333333333333
257,257,Tue Jan 21 23:59:45 +0000 2020,"RT @nikki_miumiu: #CDC has confirmed the first #US case of #WuhanPneumonia, the patient is now under observation in Washington state. This…",0.325,0.6666666666666666
258,258,Tue Jan 21 23:59:45 +0000 2020,"RT @seandenisek: As a precautionary measure of the coronavirus, please read and share (by retweeting) these healthful reminders from CebuDo…",0.0,0.0
259,259,Tue Jan 21 23:59:45 +0000 2020,RT @spectatorindex: BREAKING: First American case of new strain of coronavirus,0.12878787878787878,0.2626262626262626
260,260,Tue Jan 21 23:59:45 +0000 2020,"RT @Reforma: En medio de la nueva cepa del #coronavirus surgida en China, la @SSalud_mx pidió a directores de hospitales estar alerta ante…",0.0,0.0
262,262,Tue Jan 21 23:59:43 +0000 2020,"CW, enfermedad

.

.

..

.
Me puso muy mal las noticias del coronavirus.

Mi esposa trabaja en hospitales y me da… https://t.co/q5DNpwC5ho",0.0,0.0
263,263,Tue Jan 21 23:59:43 +0000 2020,#Coronavirus @realDonaldTrump  @DeptSaludPR https://t.co/XOZMmv99fx,0.0,0.0
264,264,Tue Jan 21 23:59:43 +0000 2020,"Así va el mapa de la expansión del CoronaVirus en a China. Literalmente mi ciudad está rodeada. 

¿Quien me da posa… https://t.co/wCaOoQiu4t",0.0,0.0
265,265,Tue Jan 21 23:59:43 +0000 2020,It would be interesting to see if the Wuhan coronavirus binds to the Angiotensin-converting enzyme 2 (ACE2) recepto… https://t.co/Be0YEFL9WE,0.5,0.5
267,267,Tue Jan 21 23:59:42 +0000 2020,"RT @nytimes: Breaking News: The first U.S. case of the Wuhan coronavirus has been confirmed in Washington State, federal officials said. Th…",0.325,0.6666666666666666
268,268,Tue Jan 21 23:59:42 +0000 2020,"RT @KKMPutrajaya: China mengesahkan Novel Coronavirus yang sedang merebak di Wuhan boleh berjangkit daripada manusia ke manusia. 

Tiga kem…",0.0,0.0
270,270,Tue Jan 21 23:59:41 +0000 2020,So i am a huge hypochondriac and I've already got shit to prevent myself from catching #coronavirus get face masks… https://t.co/DSyBClpo6n,0.26666666666666666,0.8666666666666667
272,272,Tue Jan 21 23:59:41 +0000 2020,Dorime https://t.co/jDDlMkle3L,0.0,0.0
273,273,Tue Jan 21 23:59:41 +0000 2020,CBP Enacts ‘Enhanced Health Screening’ as Chinese Coronavirus Comes to U.S. https://t.co/6EN82F7dYv via @BreitbartTexas,0.0,0.0
275,275,Tue Jan 21 23:59:41 +0000 2020,oh yeah there is this thing called #coronavirus what is does is that it kills people :D :D :D,1.0,1.0
277,277,Tue Jan 21 23:59:40 +0000 2020,"El virus de palacio nacional lleva mas muertes que #coronavirus, tan solo 35,000 durante 2019 https://t.co/6I4idxBPx0",0.0,0.0
278,278,Tue Jan 21 23:59:40 +0000 2020,RT @WHO: BREAKING: WHO has received the genetic sequences for the novel #coronavirus (2019-nCoV) from the Chinese authorities. We expect th…,0.0,0.0
281,281,Tue Jan 21 23:59:40 +0000 2020,RT @mariasiss: Novel #coronavirus complete genome from the #Wuhan outbreak now available in GenBank https://t.co/285xiMLun9 via @NCBI,0.25,0.4
282,282,Tue Jan 21 23:59:39 +0000 2020,Ya empezó el pánico en EE.UU por el coronavirus https://t.co/9bVdsFJsSg,0.0,0.0
283,283,Tue Jan 21 23:59:39 +0000 2020,"RT @diegodelunamx: Esto es lo que sabemos del 'misterioso' coronavirus que se propaga por Asia desde China
Las autoridades chinas ya confir…",0.0,0.0
284,284,Tue Jan 21 23:59:39 +0000 2020,@RepDeSaulnier CDC Confirms First U.S. Case of Deadly China Virus https://t.co/A3fXrMPdaU via @BreitbartNews,0.024999999999999994,0.3666666666666667
286,286,Tue Jan 21 23:59:38 +0000 2020,Coronavirus: síntomas del nuevo germen que viene de China para no confundirlo con un resfriado https://t.co/isdAuGw5HS,0.0,0.0
287,287,Tue Jan 21 23:59:38 +0000 2020,"RT @dw_espanol: Aumentan medidas de prevención por nuevo #coronavirus

China intenta frenar el brote de la ""neumonía de Wuhan"". En vísperas…",0.0,0.0
288,288,Tue Jan 21 23:59:37 +0000 2020,"1st Case Of Coronavirus In U.S. Detected In Traveler From China : Goats and Soda 

https://t.co/BmaLXRlP44",0.0,0.0
289,289,Tue Jan 21 23:59:37 +0000 2020,RT @bancha333: ด่วน!ศูนย์ควบคุมโรคระบาดแห่งชาติสหรัฐ(CDC) พบชายวัย 30 ปี ซึ่งเดินทางกลับจากจีน ติดโรคปอดอักเสบไวรัสโคโรนาสายพันธุ์ใหม่ 1 รา…,0.0,0.0
290,290,Tue Jan 21 23:59:37 +0000 2020,RT @lasillarota: ¿Te preocupa que el #coronavirus llegue a #México? https://t.co/RUX0mRetYj,0.0,0.0
291,291,Tue Jan 21 23:59:37 +0000 2020,"RT @fukushimaexpos2: American man in his 30s is hospitalized in Washington state with SARS-like coronavirus after visiting Wuhan, CDC says.…",0.0,0.0
292,292,Tue Jan 21 23:59:36 +0000 2020,RT @lonbuen: Child from China tests positive for coronavirus in Cebu City https://t.co/uSXN02umRq,0.22727272727272727,0.5454545454545454
293,293,Tue Jan 21 23:59:36 +0000 2020,"RT @RonaldKlain: We don't yet know how large a the ""Wuhan"" Coronavirus poses.  (@WHO meets Wed to decide on a Pub Health Emerg!)

But soone…",0.26785714285714285,0.42857142857142855
294,294,Tue Jan 21 23:59:36 +0000 2020,"RT @aarontheworld_: Pagsabog ng bulkan, lindol, breakup ng JaDine, coronavirus scare. January pa lang. January. Pa. Lang.",0.0,0.0
296,296,Tue Jan 21 23:59:35 +0000 2020,Olha.  Bem observado.  Bem próximo ao carnaval ! 😱 https://t.co/bDJkXtLnKA,0.0,0.0
297,297,Tue Jan 21 23:59:35 +0000 2020,"RT @doctormacias: El nuevo coronavirus es sin duda una amenaza para la salud global, pero que no cunda el pánico: actuemos con calma. Hay q…",0.0,0.0
300,300,Wed Jan 22 23:59:59 +0000 2020,RT @hectorguilleng: El AH1N1 y el coronavirus después de conocerse en el Seguro social. https://t.co/RCjxZVfzRM,0.03333333333333333,0.06666666666666667
301,301,Wed Jan 22 23:59:59 +0000 2020,RT @inakimanero: #DeÚltimoMomento 🔬🦠🧪La Organización Mundial de la Salud (OMS) pospuso la decisión de declaración de emergencia sanitaria p…,0.0,0.0
302,302,Wed Jan 22 23:59:59 +0000 2020,"RT @HistoriaEnFotoz: 1320: La peste bubónica es transmitida por ratas
1420: Peste negra
1520: El imperio azteca muere por viruela
1620: Pas…",0.0,0.0
303,303,Wed Jan 22 23:59:59 +0000 2020,"RT @armandoextremo: Aparece el primer probable caso de #coronavirus en Tamaulipas, según adelantó @lopezobrador_
Las autoridades de salud e…",0.0,0.0
304,304,Wed Jan 22 23:59:59 +0000 2020,Insolite &amp; Santé: Le Top 6 de notre magazine ETC. ! #nouveau #coronavirus #cas #Canada https://t.co/Qvgr707iCu https://t.co/xU6Gib688i,0.625,0.5
306,306,Wed Jan 22 23:59:59 +0000 2020,"La OMS podría declarar la emergencia sanitaria internacional por el coronavirus, que ya ha dejado 17 muertos

El or… https://t.co/uZmhblT1nT",0.0,0.0
307,307,Wed Jan 22 23:59:59 +0000 2020,"RT @elcomerciocom: China cierra todos los transportes en Wuhan, la ciudad donde comenzó el brote de coronavirus https://t.co/IGsaOjczHw",0.0,0.0
308,308,Wed Jan 22 23:59:59 +0000 2020,"RT @Lies_Breaker: 🔴🇨🇳☣️[ ÉPIDÉMIE EN CHINE ] Le bilan du nouveau #coronavirus fait état de :

🔴 17 personnes décédées.
🔴 543 personnes cont…",0.0,0.0
310,310,Wed Jan 22 23:59:58 +0000 2020,"RT @RuidoEnLaRed: @XHNews @TamaulipasSalud #LoÚltimo 

A causa del #coronavirus autoridades de China decretaron que no podrán salir de Wuha…",0.0,0.0
311,311,Wed Jan 22 23:59:58 +0000 2020,RT @ioaan: El coronavirus llegando a México en avión:  https://t.co/riAwZpCyjp,0.0,0.0
312,312,Wed Jan 22 23:59:58 +0000 2020,"RT @Blink_Citou: @ygofficialblink #BLACKPINK #LISA 

Preocupação com a Lisa na china com esse surto de Coronavirus, quero minha menina de v…",0.0,0.0
313,313,Wed Jan 22 23:59:58 +0000 2020,RT @WHOPhilippines: Do you have questions about #coronavirus? Watch this brief video! https://t.co/wBekasJUB4,0.0,0.3333333333333333
314,314,Wed Jan 22 23:59:58 +0000 2020,Gobierno mexicano informa sobre acciones contra el coronavirus | Noticias https://t.co/gKKGMDaQro https://t.co/vqFXB5VF00,0.0,0.0
315,315,Wed Jan 22 23:59:58 +0000 2020,"RT @eha_medya: Çin'deki koronavirüs salgınında ölü sayısı 17'ye yükseldi, 550'den fazla kişi de virüs tespit edildi.

▪️Virüs türünün ilk o…",0.0,0.0
316,316,Wed Jan 22 23:59:58 +0000 2020,RT @Bruno_Andrade_: O Corona vírus chegando no Brasil e sendo recebido pela dengue https://t.co/UInKsXFUyO,0.05,1.0
317,317,Wed Jan 22 23:59:58 +0000 2020,RT @PHE_uk: 2/2... and we have issued clinical guidance on detection and diagnosis to the NHS. Read more: https://t.co/2Rc8EMkEW7,0.5,0.5
318,318,Wed Jan 22 23:59:57 +0000 2020,"RT @dearchengxiao: info  — ⌜ #程潇 #성소 #เฉิงเซียว ⌟

#chengxiao is filming in shenzhen 

coronavirus is rapidly spreading in china, has kille…",0.0,0.0
319,319,Wed Jan 22 23:59:57 +0000 2020,"RT @ROCIOALCALAG: Debemos protegernos, desde el 1ro. De diciembre llegó a México #ObradorVirus a causado miles de muertes.

Hoy nos amenaza…",0.0,0.0
320,320,Wed Jan 22 23:59:57 +0000 2020,RT @SohanGnd: Non aux #E3C ! Lycée Marc Bloch val de reuil ✊🏽. Soutiens aux #grévistes contre la réforme des #retraites/ précarité étudiant…,0.0,0.0
321,321,Wed Jan 22 23:59:57 +0000 2020,RT @Rvtoro: imagens exclusivas da primeira pessoa contaminada com o coronavírus no brasil https://t.co/4zTW7ZKQhs,0.0,0.0
322,322,Wed Jan 22 23:59:57 +0000 2020,"RT @CNNEE: En Latinoamérica, las autoridades de Brasil, Colombia y México evalúan cada uno la presencia de un posible caso de esta enfermed…",0.0,0.0
324,324,Wed Jan 22 23:59:56 +0000 2020,RT @pictoline: El #coronavirus de Wuhan (China): una breve explicación 😨 https://t.co/h2CEDQhpdO,0.0,0.0
325,325,Wed Jan 22 23:59:56 +0000 2020,"RT @cnnbrk: Officials in Wuhan, China, shut down the airport, trains, buses and subways to stop a coronavirus that's killed 17 people and s…",-0.1777777777777778,0.14444444444444446
326,326,Wed Jan 22 23:59:56 +0000 2020,RT @eluniversocom: #Colombia en alerta por ciudadano chino sospechoso de portar peligroso coronavirus  ► https://t.co/hZmOK2b8iy https://t.…,0.0,0.0
327,327,Wed Jan 22 23:59:56 +0000 2020,RT @iztapanero: El #Coronavirus pasando de un país a otro. https://t.co/gRiVICFbYy,0.0,0.0
328,328,Wed Jan 22 23:59:56 +0000 2020,"RT @spectatorindex: BREAKING: No-one will be allowed to leave the Chinese city of Wuhan, where new strand of coronavirus began, as of later…",0.06818181818181818,0.22727272727272727
329,329,Wed Jan 22 23:59:56 +0000 2020,RT @HistoriaNoPaint: Eles destruíram a peste bubônica e agora é a nossa vez de destruir o Coronavírus: só uma pessoa pode nos salvar https:…,0.0,0.0
330,330,Wed Jan 22 23:59:56 +0000 2020,RT @cgtnamerica: See why the @WHO delayed their decision on whether novel #coronavirus is global health emergency. #PHEIC https://t.co/Xl01…,0.0,0.0
331,331,Wed Jan 22 23:59:55 +0000 2020,RT @alfredomartiz: ⚠️Información de salud: Circula una grabación donde se menciona de un paciente con examen positivo x Coronavirus. Los co…,0.0,0.0
332,332,Wed Jan 22 23:59:55 +0000 2020,RT @mcmaricarmen: Ojalá no se confirme un caso del nuevo coronavirus detectado en Tamaulipas . La influenza AHN-N1 generó una caída en turi…,0.0,0.0
333,333,Wed Jan 22 23:59:55 +0000 2020,"RT @mlq3: Coronavirus: Chinese hospitals not testing patients, say relatives https://t.co/e59cdnUnxD",0.0,0.0
334,334,Wed Jan 22 23:59:55 +0000 2020,What's this Corona Virus? I had a few over the weekend! Should I go to the Dr's? Am I going to die?,-0.25,0.1
335,335,Wed Jan 22 23:59:54 +0000 2020,RT @RamyInocencio: Walk with @CBSNews into Wuhan airport screening. Body temperature checks now in force on top of regular “terror” screeni…,0.25,0.28846153846153844
336,336,Wed Jan 22 23:59:54 +0000 2020,RT @usask: #USask researchers are aiming to develop a vaccine that could help address an outbreak of #coronavirus that has killed six peopl…,-0.2,0.0
337,337,Wed Jan 22 23:59:54 +0000 2020,"RT @formidableme_: SO ANG TRUE REASON SA BREAK-UP NG JADINE AY
Now that I got your attention, the 2019 novel coronavirus, the virus that's…",0.35,0.65
338,338,Wed Jan 22 23:59:54 +0000 2020,China has quarantined the city of Wuhan and will shut down the airport and public transit beginning Thursday amid c… https://t.co/SdoSFCkLVy,-0.07777777777777779,0.17777777777777778
339,339,Wed Jan 22 23:59:54 +0000 2020,"RT @juliaoftoronto: How cool is this? A new up-to-the-minute #coronavirus outbreak tracker from @JohnsHopkins  

https://t.co/vdVACIZ7mk ht…",0.24318181818181817,0.5522727272727272
340,340,Wed Jan 22 23:59:53 +0000 2020,achei que esse coronavirus pegava tomando cerveja corona estragada,0.0,0.0
341,341,Wed Jan 22 23:59:53 +0000 2020,RT @chioreya: Sector Salud de México se prepara ante la inminente llegada del coronavirus de China. https://t.co/RXsk48EGF7 Mexico enciende…,0.0,0.0
342,342,Wed Jan 22 23:59:53 +0000 2020,"RT @XavierKotaro: ピーピー島で32歳英人男性が、中国の新型コロナウイルスと同様の症状を発症し、飛行機の高度に液体が溜まった肺が耐えられないため船でプーケットの病院へ搬送される。初のファラン感染者か？中国当局が本当の感染者数を隠蔽してる可能性もアル
https:…",0.0,0.0
