,date,text
3351,Sun Feb 02 23:59:48 +0000 2020,"RT @arnemx: Un chino, positivo de Coronavirus, tomó un Uber del aeropuerto de la capital hacia el Centro. 
A ese @Uber_MEX, se subieron otr…"
3352,Sun Feb 02 23:59:48 +0000 2020,RT @VeuCat: El coronavirus ho han inventat els espanyols per fer-nos desaparèixer com a poble. https://t.co/VK5retUkOs
3353,Sun Feb 02 23:59:48 +0000 2020,"RT @WHOPhilippines: Happening now: DOH conducts a press briefing to update on the 2019 novel coronavirus today.

@SecDuque announces that a…"
3354,Sun Feb 02 23:59:48 +0000 2020,"RT @noticias4vision: #China 🇨🇳: Después de 10 días de trabajos intensivos, se ha entregado este domingo al personal médico del Ejército Pop…"
3355,Sun Feb 02 23:59:48 +0000 2020,"RT @ReporteYa: #2Feb Los virólogos del Instituto Nacional de Enfermedades Infecciosas ""Lazzaro Spallanzani"" de Roma, Italia, han aislado el…"
3356,Sun Feb 02 23:59:48 +0000 2020,"RT @mamallamapuff: Me: let’s take these feral children to McDonalds play place or something 

Hubs: what about the coronavirus?

Me: maybe…"
3357,Sun Feb 02 23:59:48 +0000 2020,"RT @almagoch: 1,500 camas censables, en 10 días. Empieza a operar mañana 🇨🇳 W O W! 
#coronavirus #nCoV2019 https://t.co/awct80FsDr"
3358,Sun Feb 02 23:59:47 +0000 2020,"RT @JNJNews: ""As soon as we learned of the risk of coronavirus, we at #JNJ started the preparation to make a vaccine.""—Paul Stoffels, Vice…"
3359,Sun Feb 02 23:59:47 +0000 2020,"RT @_pegaquenoduele: ¿no les da un poco de vergüenza?... nosotros, aqui, en peronia, no lo terminamos ni en 40 años.. pero eso si, lo inaug…"
3360,Sun Feb 02 23:59:47 +0000 2020,"@CT_Bergstrom quote in my prev tweet from here:
Evidence Supporting a Zoonotic Origin of Human Coronavirus Strain N… https://t.co/iHZbSdzHgI"
3361,Sun Feb 02 23:59:47 +0000 2020,"RT @Texasexpatriate: Not good news
#coronavirus 

10-Year-Old Boy Raises Fears Wuhan Virus Could Spread Undetected 

https://t.co/foK1rmrIfj"
3362,Sun Feb 02 23:59:47 +0000 2020,"RT @ornellamendieta: Imagínense que llegue el coronavirus a Wanda, Esperanza y Libertad... Entre que se comparte el Tere, el mate, la birra…"
3363,Sun Feb 02 23:59:47 +0000 2020,"RT @DrDenaGrayson: ⚠️#Wuhan #coronavirus likely to become a #pandemic, per many top infectious disease experts.

Dr. Anthony Fauci: “It’s v…"
3364,Sun Feb 02 23:59:47 +0000 2020,"RT @ChalecosAmarill: 🎥🆘️Alemán infectado en #España con coronavirus no muestra síntomas

El primer caso del virus en España, no presenta sí…"
3365,Sun Feb 02 23:59:47 +0000 2020,RT @wieselT: 6 cas de coronavirus en France et c'est la panique. Ma réaction à chaud: https://t.co/IYOwsaym0b
3366,Sun Feb 02 23:59:47 +0000 2020,RT @BandyXLee1: It is not “playing it dirty“ but recognizing pathology for what it is and responding appropriately (consider what it would…
3367,Sun Feb 02 23:59:47 +0000 2020,"RT @onthemedia: Show’s up! Coronavirus misinformation, Joe Rogan’s rise and politics, and the perils of cancel culture, with @alexismadriga…"
3368,Sun Feb 02 23:59:47 +0000 2020,"Another NEJM paper on early dynamics of #coronavirus outbreak, from PRC scientists.

""The majority of cases (55%) w… https://t.co/hD3yvJqw2r"
3369,Sun Feb 02 23:59:47 +0000 2020,"RT @goulart_lenita: Se a China enviar coronavírus pra cá,
vamos enviar petistas pra lá.🤪
Guerra é guerra!🤷🏼‍♀️😂😂😂"
3370,Sun Feb 02 23:59:47 +0000 2020,"RT @infoppkk: Berikut foto suasana di pesawat jelang kembali ke Indonesia saat penjemputan WNI dari Wuhan @KemenkesRI 

#coronavirus #virus…"
3371,Sun Feb 02 23:59:47 +0000 2020,"RT @ivancarrino: La nueva del gobierno. Analizar cadenas de costos para controlar la inflación.

Si acá llega el Coronavirus se vuelve a ir…"
3372,Sun Feb 02 23:59:47 +0000 2020,"RT @LouisatheLast: If you’re in America and scared about the Wuhan coronavirus, but you haven’t gotten a flu shot and don’t know if your MM…"
3373,Sun Feb 02 23:59:47 +0000 2020,RT @pawinpawin: เปเปอร์นี้น่าสนใจ สรุปยาทั้งหมดที่สามารถออกฤทธิ์ต้าน #coronavirus ได้ นอกจากยาที่ลองกันอยู่อย่าง Lopinavir/Ritonavir แล้ว ย…
3374,Sun Feb 02 23:59:47 +0000 2020,"RT @russian_market: The coronavirus that’s infected more than 14,000 people in two dozen countries may be transmitted through the digestive…"
3375,Sun Feb 02 23:59:47 +0000 2020,"RT @BFMTV: Coronavirus: 56 nouveaux morts en Chine, le bilan passe à 360
https://t.co/zdc7fQLaHT https://t.co/2Gc2oCczrd"
3376,Sun Feb 02 23:59:46 +0000 2020,RT @josekinumab: el coronavirus con las mascarillas desechables que está comprando todo el mundo https://t.co/QBVX5Y7WjA
3377,Sun Feb 02 23:59:46 +0000 2020,"RT @tomicervera_: te depilas el pito, vas a la barbería, te compras perfume, te afeitas, te pones el boxer con menos agujeros posibles para…"
3378,Sun Feb 02 23:59:46 +0000 2020,Ministro de salud Carlos Alvarado descartó presencia de coronavirus en el país https://t.co/ivs6XJM2aC
3379,Sun Feb 02 23:59:46 +0000 2020,"RT @BNODesk: Coronavirus update:
- 16,758 confirmed cases worldwide
- 19,544 suspected cases
- 361 fatalities
- 2,148 in serious/critical c…"
3380,Sun Feb 02 23:59:46 +0000 2020,"RT @BeijingPalmer: A shocking detail in the treatment of a possible coronavirus patient, in a situation where the govt has claimed it will…"
3381,Sun Feb 02 23:59:46 +0000 2020,RT @NotSeanO: Corona virus https://t.co/0zuJq7HcMc
3382,Sun Feb 02 23:59:46 +0000 2020,"RT @amyyqin: “I can’t let my mom die at home,” said her son, He Jun. “Every day I want to cry, but when I cry there are no tears. There is…"
3383,Sun Feb 02 23:59:46 +0000 2020,"RT @asonofapeach: Jangan irritating please. If you’re sick, stay at home! #coronavirus #lepakonekorner https://t.co/Y8bwIupCuE"
3384,Sun Feb 02 23:59:46 +0000 2020,RT @tempodotco: Ada virus lain yang tengah menghajar pasar modal Indonesia. Bukan virus Corona asal Wuhan. Melainkan virus bernama skandal…
3385,Sun Feb 02 23:59:46 +0000 2020,"RT @rachel7remnant: EVERYONE should read the letter from this Pastor in Wuhan.

And then, pray. GOD hears.

https://t.co/GYDzi8UBdu"
3386,Sun Feb 02 23:59:46 +0000 2020,RT @colecisti: Due ricercatrici sono state le prime ad aver isolato il Coronavirus in meno di 48 ore allo Spallanzani. Non solo donne ma an…
3387,Sun Feb 02 23:59:46 +0000 2020,"RT @ChinaDaily: Chinese idols #TFBOYS, #XiaoZhan and #WangYibo have donated masks and other medical supplies to Central China's #coronaviru…"
3388,Sun Feb 02 23:59:46 +0000 2020,RT @tempodotco: Ada virus lain yang tengah menghajar pasar modal Indonesia. Bukan virus Corona asal Wuhan. Melainkan virus bernama skandal…
3389,Sun Feb 02 23:59:45 +0000 2020,RT @TorontoStar: The owners of a Toronto flower shop said a woman entered the store and went on a racist tirade about Asians spreading coro…
3390,Sun Feb 02 23:59:45 +0000 2020,RT @milpitas95035: 美国已有第八例冠状病毒患者； 五角大楼提供隔离住房 U.S. confirms its eighth case of coronavirus; Pentagon to provide quarantine housing https://t…
3391,Sun Feb 02 23:59:45 +0000 2020,"RT @Reuters: Cocktail of flu, HIV drugs appears to help fight coronavirus: Thai doctors https://t.co/s9TnWaFmXy https://t.co/rfnMSi7A33"
3392,Sun Feb 02 23:59:45 +0000 2020,"RT @tprakosa: Situation of Tiananmen square - Forbidden city at night.. end Dec 2019 before #coronavirus attack
Full video at  
https://t.c…"
3393,Sun Feb 02 23:59:45 +0000 2020,"Coronavirus, Contagion and Complications https://t.co/7dtHLjmrUh via @YouTube"
3394,Sun Feb 02 23:59:45 +0000 2020,RT @JackPosobiec: ZeroHedge: Twitter ban over coronavirus article 'arbitrary and unjustified' https://t.co/KSfiVvIOtW
3395,Sun Feb 02 23:59:45 +0000 2020,"RT @Iperbole_: L'istituto #Spallanzani di Roma ha isolato il #coronavirus. Il nostro è il primo Paese a riuscirci in Europa.

La nostra san…"
3396,Sun Feb 02 23:59:45 +0000 2020,"RT @mhar4: Wow. #Taiwan VP-(elect) Lai Ching-te visiting Washington. Calculated move, presumably catching Beijing off-guard with the #coron…"
3397,Sun Feb 02 23:59:45 +0000 2020,"RT @BlogOlhoNaMira: Sulistas, que criam aves, suínos ou bois, e votaram no Bolsonaro, têm que torcer muito para os comunistas chineses cont…"
3398,Sun Feb 02 23:59:45 +0000 2020,RT @elsiglodigital: #ESMundo ¡En 10 días fue construido!. Este domingo fue entregado el primer hospital en el mundo para tratar a personas…
3399,Sun Feb 02 23:59:45 +0000 2020,"RT @ddale8: Trump on the coronavirus: ""We pretty much shut it down, coming in from China."" (?)"
3400,Mon Feb 03 23:59:51 +0000 2020,RT @BBCWorld: Coronavirus: China accuses US of causing panic and 'spreading fear' https://t.co/poDdsPvNib
3401,Mon Feb 03 23:59:51 +0000 2020,"RT @leonelangello9: ¿ Alguien ha visto a alguien enfermo del coronavirus aunque sea por la tele ?

Yo no...
👇"
3402,Mon Feb 03 23:59:51 +0000 2020,"RT @Freedom2713: @KimPKAG2020 @realDonaldTrump @parscale @EricTrump @DonaldJTrumpJr 🇺🇸🇺🇸🇺🇸MAGA FB🇺🇸🇺🇸🇺🇸

     👉 @Freedom2713 👈…"
3403,Mon Feb 03 23:59:50 +0000 2020,"RT @UliisesGonzalez: Si llega a estar el Coronavirus en Argentina nos morimos todos. Entre que compartimos el mate, el vaso y la pareja, a…"
3404,Mon Feb 03 23:59:50 +0000 2020,"RT @ConflitsFR: 🦠ÉPIDÉMIE - Cette femme et son mari, âgés de 80 ans, sont atteints du #coronavirus. Très affaiblis par le virus, ils se dis…"
3405,Mon Feb 03 23:59:50 +0000 2020,"RT @diputadospan: Ante reducción de presupuesto en salud, especialistas de la @UNAM_MX, advierten que el sistema de salud del país no está…"
3406,Mon Feb 03 23:59:50 +0000 2020,"RT @AnatomaPatolog2: CORONAVIRUS

Por dia: 310.000 personas mueren por hambre (OMS).

12.900 por hora.

214 por minuto.

Este virus en 20 d…"
3407,Mon Feb 03 23:59:50 +0000 2020,"RT @Reforma: Mientras en China levantaron una clínica en sólo 10 días para atender la emergencia sanitaria del nuevo coronavirus, en México…"
3408,Mon Feb 03 23:59:50 +0000 2020,"RT @RegeneracionMx: El Hospital Huoshenshan (Montaña del Dios del Fuego) ya fue entregado en Wuhan, por lo que empezará a recibir pacientes…"
3409,Mon Feb 03 23:59:50 +0000 2020,"RT @DDConfianza: ¡Extra, Extra! Los Chiefs ganaron el Super Bowl, El Coronavirus está más prendido que el espectáculo de Shakira y JLo. El…"
3410,Mon Feb 03 23:59:50 +0000 2020,@ekisgabi Dps pega coronavírus e n sabe pq
3411,Mon Feb 03 23:59:50 +0000 2020,Neil Peart Sad Rush Beach Photo Before Death Leaks SEE DETAILS AT ==&gt; https://t.co/Nj5MEcdAUT #virus #coronavirus… https://t.co/TLtvtdLGwz
3412,Mon Feb 03 23:59:50 +0000 2020,"Pensar que los juegos olimpicos de este año son en japon, ya veo que se mueren todos los que van por el coronavirus"
3413,Mon Feb 03 23:59:50 +0000 2020,"RT @radio_sucre700: #COMUNICADO | @Salud_Ec informa que no presenta cambios el paciente sospechoso de #coronavirus 
#SucreEnLaNoticia https…"
3414,Mon Feb 03 23:59:50 +0000 2020,RT @Hungrybearz0502: Why somebody think Racism towards Asian is normal and when we stand up for ourselves u all just like don’t be too sens…
3415,Mon Feb 03 23:59:50 +0000 2020,"#BREAKING: Chinese health officials have officially confirmed the total cases of #Coronavirus is 20,438 and 425 dea… https://t.co/3UWarPdEP4"
3416,Mon Feb 03 23:59:50 +0000 2020,"RT @Zabayar: Cuba envía médicos a China para reforzar cuidado de sus ciudadanos por el Coronavirus.
https://t.co/8SRhkp5W6i"
3417,Mon Feb 03 23:59:49 +0000 2020,"RT @CGTNOfficial: Could coronavirus become a pandemic?

https://t.co/29X8lnKo82"
3418,Mon Feb 03 23:59:49 +0000 2020,"RT @ActualidadRT: Сonstruido en un tiempo récord, este nuevo centro médico de Wuhan, epicentro del brote de coronavirus, podrá dar asistenc…"
3419,Mon Feb 03 23:59:49 +0000 2020,"RT @RTGameCrowd: This is absolutely terrible, but Youtube has been recommending my Plague Inc video from 2018 way more this past month. The…"
3420,Mon Feb 03 23:59:49 +0000 2020,RT @nowthisnews: China built this massive hospital to fight the coronavirus in just 8 days https://t.co/wgv7jOcA96
3421,Mon Feb 03 23:59:49 +0000 2020,"RT @Weutews: OWO China's Hubei pwovince wepowts 64 new cowonaviwus deaths on Feb 3 - state TV :D
https://t.co/4wGchsAIPK"
3422,Mon Feb 03 23:59:49 +0000 2020,Y’all heard how Thailand used a combo of HIV drugs combined with flu drugs on the coronavirus patients multiple hav… https://t.co/QU5LzbTPw7
3423,Mon Feb 03 23:59:49 +0000 2020,"RT @MarleneFFL: Corona vírus últimas notícias Brasil- China e EUA
 O governo Federal decreta estado de emergência em saúde pública. https:/…"
3424,Mon Feb 03 23:59:49 +0000 2020,"RT @ChalecosAmarill: 📰🆘️ Actualización #Coronavirus

• 426 muertes
• 2,654 críticos 
• 19,843 confirmados
• 21,558 sospechosos 
• 576 recup…"
3425,Mon Feb 03 23:59:49 +0000 2020,"RT @RedWingGrips: Things I learned today:

- Alaska will be sold to Russia

- Coronavirus is a racist attack on Asians

- Trump is moving t…"
3426,Mon Feb 03 23:59:49 +0000 2020,"RT @ohhhvini: Hebatnya Indonesia , masih bebas virus corona meski banyak negara sudah kena. Mari kita berpikir sedikit gila tapi masih dala…"
3427,Mon Feb 03 23:59:49 +0000 2020,RT @mencardio: 10Conceptos  para entender la epidemia del nuevo Coronavirus https://t.co/vhspfchUX1 @ivanovich13 @torresviera @SIAC_cardio…
3428,Mon Feb 03 23:59:49 +0000 2020,Traveled to China lately? Forget going on a cruise https://t.co/3Ntbl0JfnC https://t.co/5JOHTcWyFR
3429,Mon Feb 03 23:59:49 +0000 2020,"RT @CienciaAbiertaL: Hoy @ZulmaCucunuba en #ElDesparche hablará un poco de la teoría clásica de epidemias, sigue este hilo saber más sobre…"
3430,Mon Feb 03 23:59:48 +0000 2020,"RT @DavidPraiseKalu: Track the #Coronavirus outbreak in near real-time through this dashboard created by the Johns Hopkins Center.

https:/…"
3431,Mon Feb 03 23:59:48 +0000 2020,RT @RogerioCorreia_: Com cara de tacho a Globo noticia a pior balança comercial dos últimos anos e avisa que devido ao CORONAVIRUS as coisa…
3432,Mon Feb 03 23:59:48 +0000 2020,"RT @IsChinar: Savvy auntie doubled profits to pay for #coronavirus HIV medication that is ultra unaffordable.

It's normal 🧐 https://t.co/W…"
3433,Mon Feb 03 23:59:48 +0000 2020,"Antes era 16, agora 14 casos suspeitos de coronavírus no Brasil, fas mais de uma semana que estão avaliando ainda s… https://t.co/Q2qtBGE2gU"
3434,Mon Feb 03 23:59:48 +0000 2020,"Mfs reading Death Note but don't take Note of the Deaths that the corona virus is causing. 

https://t.co/zUWAlRG4hM"
3435,Mon Feb 03 23:59:48 +0000 2020,"RT @Freedom2713: @AngelWarrior321 @Friend2UToo @SJPFISH 🇺🇸🇺🇸🇺🇸MAGA FB🇺🇸🇺🇸🇺🇸

     👉 @Freedom2713 👈

                  👊🇺🇸

      👉 @MsNicol…"
3436,Mon Feb 03 23:59:48 +0000 2020,U.S. and foreign cruise lines are now denying boarding to guests and crew members who have recently been in China o… https://t.co/vGAwm0mZdU
3437,Mon Feb 03 23:59:48 +0000 2020,"When he keeps trying to take you out.
Me: ah shit I dont believe in going out, that coronavirus is out there.
😎
#swerve"
3438,Mon Feb 03 23:59:48 +0000 2020,"RT @PatriotM1A777: Coronavirus, Comparisons with MERS and SARS

https://t.co/bu1eWkuVVa"
3439,Mon Feb 03 23:59:48 +0000 2020,"@realDonaldTrump Great job trying to do us in #IMPOTUS . 
Most of us figured this was your plan from Day 1.

""If th… https://t.co/PUNsJysupi"
3440,Mon Feb 03 23:59:48 +0000 2020,RT @pipacomunicacao: China prende pessoas que espalham boatos sobre o coronavírus. via @olhardigital https://t.co/Uy0ZH0ZLxC #dicapipa #dic…
3441,Mon Feb 03 23:59:48 +0000 2020,RT @paulamartinaso: esta mal desear q a alguien le de coronavirus¿ xq lo deseo
3442,Mon Feb 03 23:59:48 +0000 2020,"RT @RedWingGrips: Things I learned today:

- Alaska will be sold to Russia

- Coronavirus is a racist attack on Asians

- Trump is moving t…"
3443,Mon Feb 03 23:59:48 +0000 2020,"RT @MaihenH: ATENCION | Se confirma el brote de #coronavirus en 24 países de:

⛔ 19,843 Casos confirmados en el mundo.
⛔21,558 casos sospec…"
3444,Mon Feb 03 23:59:47 +0000 2020,"RT @alepuro: ÚLTIMO HORA: Tres investigadoras italianas, Maria Capobianchi, Concetta Castilletti y Francesca Colavita han logrado aislar al…"
3445,Mon Feb 03 23:59:47 +0000 2020,"RT @Kona_Chan139: 1320- peste negra
1520- la viruela
1620- hubo una enfermedad extraña
1720- plaga en Marsella 
1820- cólera
1920- peste ne…"
3446,Mon Feb 03 23:59:47 +0000 2020,"RT @JPenerangan: [KENYATAAN MEDIA]

EMPAT LAGI INDIVIDU DITAHAN AKIBAT MENYEBAR BERITA PALSU WABAK NOVEL CORONAVIRUS (2019-nCov)

Sumber: @…"
3447,Mon Feb 03 23:59:47 +0000 2020,"RT @axios: Billionaires and multinational corporations around the world — including the Bill and Melinda Gates Foundation, Jack Ma, Microso…"
3448,Mon Feb 03 23:59:47 +0000 2020,RT @infobaeamerica: 🔴 REITERAMOS | Nuevo balance del coronavirus en China: ya son 425 los muertos https://t.co/om3KFYagWx
3449,Mon Feb 03 23:59:47 +0000 2020,"RT @Chayyslayys: Pinellas County officials have confirmed a case of coronavirus within Tampa, Florida  Check to follow updates: https://t.c…"
3450,Mon Feb 03 23:59:47 +0000 2020,"RT @QuickTake: China has completed its 1st emergency #coronavirus hospital in 10 days.

Here’s a look at the construction of the 1,000-bed…"
3451,Mon Feb 03 23:59:47 +0000 2020,"RT @Byano_DJ: A China colocou uma cidade de 11 milhões em quarentena, construiu um hospital com mais de mil leitos. Descobriu o sequenciame…"
3452,Mon Feb 03 23:59:47 +0000 2020,RT @AFP: Hundreds of residents of a remote Indonesian island protested the government's decision to use it to quarantine evacuees from the…
3453,Mon Feb 03 23:59:47 +0000 2020,"RT @JackPosobiec: Coronavirus response is a great example of establishment loserthink 

Media and politicians accepted the initial denials…"
3454,Mon Feb 03 23:59:47 +0000 2020,@CDCgov Why don't you retroact the 14-day self/mandatory quarantine back to Jan.27?  That's the starting date of HH… https://t.co/jO7aRZavZs
3455,Mon Feb 03 23:59:47 +0000 2020,RT @mohagerehou: Se ha plantado Chenta (Putochinomaricón) con un 'I am not a virus' escrito en su cuerpo en la pasarela del Madrid Fashion…
3456,Mon Feb 03 23:59:47 +0000 2020,"RT @bernamadotcom: [LANGSUNG] #Coronavirus : Pesawat @AirAsia dari Wuhan, China mendarat di KLIA, 5.57 pagi ini

https://t.co/ORzxbn5qGE ht…"
3457,Mon Feb 03 23:59:47 +0000 2020,@ActualidadRT 1000 contra 10.000 infectados y aumentan las cifras por día sin cura del virus #coronavirus
3458,Mon Feb 03 23:59:47 +0000 2020,"RT @EmpanadaBad: Coronavirus grifters are exploiting YouTube's algorithm to spread hysteria &amp; make bank, here's a vid about it on my second…"
3459,Mon Feb 03 23:59:47 +0000 2020,"RT @Byano_DJ: A China colocou uma cidade de 11 milhões em quarentena, construiu um hospital com mais de mil leitos. Descobriu o sequenciame…"
3460,Mon Feb 03 23:59:47 +0000 2020,4/🌐#Bitcoin vs. Coronavirus - risk-on or risk-off asset. @krugermacro has a great tweetstorm on reaction times &amp; co… https://t.co/B29reUplOs
3461,Mon Feb 03 23:59:46 +0000 2020,RT @ABSTRAKTDAGAWD: fuck a coronavirus https://t.co/CF7uhFSAk9
3462,Mon Feb 03 23:59:46 +0000 2020,"RT @Paul10White: Coronavirus 😷 

👌🏼desinfectados , pero ciegos durante una semana https://t.co/9wb5mVXisl"
3463,Mon Feb 03 23:59:46 +0000 2020,"RT @KKMPutrajaya: Q: Can pets at home spread the new #coronavirus (2019-nCoV)?

A: At present, there is no evidence that companion animals/…"
3464,Mon Feb 03 23:59:46 +0000 2020,RT @Harry_z5: @suhaunah Yes but the unsanitary conditions most of the animals/animal that spread the 2019 ncov coronavirus are disgusting.…
3465,Mon Feb 03 23:59:46 +0000 2020,"RT @ChayraIrma1: Yo pensé que avisaría sobre las medidas sanitarias precautorias por coronavirus,
O reanudar rondas y formouts en Pemex par…"
3466,Mon Feb 03 23:59:46 +0000 2020,"RT @ABCWorldNews: THE OUTBREAK SPREADS: The death toll continues to rise from the coronavirus outbreak, with more than 14,500 reported case…"
3467,Mon Feb 03 23:59:46 +0000 2020,"China's Total Number Of Confirmed Coronavirus Cases Hits 20,438 As Of End-Feb 3"
3468,Mon Feb 03 23:59:46 +0000 2020,RT @howroute: I see more and more videos of people refusing to be quarantined due to #coronavirus. They’re definitely terrified of somethin…
3469,Mon Feb 03 23:59:46 +0000 2020,"3/🌐Coronavirus outbreak may be black swan event for markets. Equity markets still reacting to virus outbreak, w/ Sh… https://t.co/sLUxkfz1Vz"
3470,Mon Feb 03 23:59:46 +0000 2020,RT @erengayke: Me waiting for Twitter to spell Coronavirus correctly #coronaviruse https://t.co/RG183njEq7
3471,Mon Feb 03 23:59:46 +0000 2020,I'm gonna pass on this coronavirus.  I'll almost certainly succumb to the guiness one.
3472,Mon Feb 03 23:59:46 +0000 2020,RT @howroute: I see more and more videos of people refusing to be quarantined due to #coronavirus. They’re definitely terrified of somethin…
3473,Mon Feb 03 23:59:46 +0000 2020,RT @SIPediatri: Speciale Coronavirus https://t.co/dm3iDlddbz https://t.co/5EU3ZEyJ7X
3474,Mon Feb 03 23:59:46 +0000 2020,"RT @zeitonline: Und wo ist eigentlich Xi Jinping, der Führer der Nation und Schöpfer des ""Traums von China""? Er hat bislang weder Wuhan noc…"
3475,Mon Feb 03 23:59:46 +0000 2020,"RT @Freedom2713: @SNOWFLAKEREPELL 🇺🇸🇺🇸🇺🇸MAGA FB🇺🇸🇺🇸🇺🇸

     👉 @Freedom2713 👈

                  👊🇺🇸

      👉 @MsNicole124 👈

#coronavirus 🤒…"
3476,Mon Feb 03 23:59:46 +0000 2020,"RT @LiveSquawk: China Reports 3,235 Additional Confirmed Coronavirus Cases – Feb 3rd"
3477,Mon Feb 03 23:59:46 +0000 2020,RT @djeblk: Coronavirus à Toulouse ça vous apprendra à dire chocolatine
3478,Mon Feb 03 23:59:46 +0000 2020,@wilfridolaz Coronavirus mil veces.
3479,Mon Feb 03 23:59:46 +0000 2020,"RT @QTAnon1: China Confirms 2,350 New Coronavirus Cases; Death Toll Climbs To 425 | Zero Hedge https://t.co/GfzH5GdHjx"
3480,Mon Feb 03 23:59:46 +0000 2020,RT @howroute: I see more and more videos of people refusing to be quarantined due to #coronavirus. They’re definitely terrified of somethin…
3481,Mon Feb 03 23:59:46 +0000 2020,"RT @NorbertElekes: BREAKING: Number of confirmed coronavirus cases rises to 19,700+"
3482,Mon Feb 03 23:59:46 +0000 2020,"RT @DiariesPolar: #Coronavirus
#WuhanCoronavirus
#ChinaCoronaVirus
#Bioweapon
#BiologicalWarfare 
#ChinaThreat
https://t.co/gl96L20X9B"
3483,Mon Feb 03 23:59:46 +0000 2020,RT @Crensation: Currently IZONE is planning to give fans their thoughts on the comeback and catch up on the recent events. Since the corona…
3484,Mon Feb 03 23:59:46 +0000 2020,"RT @Julietknows1: Report: Vaccine, Successful Treatment for Coronavirus Still Many Months Away #coronarivirus #mondaythoughts ❤️🇺🇸#VoteRedT…"
3485,Mon Feb 03 23:59:46 +0000 2020,"RT @PrisonPlanet: While the media continues to fret about “racist” bat soup memes, a Muslim cleric just issued a fatwa celebrating the coro…"
3486,Mon Feb 03 23:59:45 +0000 2020,RT @Crensation: Currently IZONE is planning to give fans their thoughts on the comeback and catch up on the recent events. Since the corona…
3487,Mon Feb 03 23:59:45 +0000 2020,RT @Charbrevolution: 20 million £££ of our hard earned taxpayers money has been *donated* to develop a Corona virus vaccine. We are funding…
3488,Mon Feb 03 23:59:45 +0000 2020,RT @marianagc: Llegando al Aeropuerto Internacional de la Ciudad de México y les comparto que NO hay una sola medida sanitaria para revisar…
3489,Mon Feb 03 23:59:45 +0000 2020,"RT @TheDailyShow: Mike Pence has an odd exchange with Pope Francis, China takes desperate measures to contain the coronavirus, and Vermont…"
3490,Mon Feb 03 23:59:45 +0000 2020,"RT @famous9_vlogs: Police in #China are rounding people up and taking them by force if they are sick. #Wuhan #coronavirus #2019nCoV.
Would…"
3491,Mon Feb 03 23:59:45 +0000 2020,"RT @BNODesk: A little bit of good news about coronavirus: The number of new cases outside mainland China is currently declining:

Jan. 31:…"
3492,Mon Feb 03 23:59:45 +0000 2020,"RT @IvorGoodbody: #Coronavirus update as of end Feb 3

19855 cases
426 deaths

Interesting radio i/v with cured Brit in Wuhan, who said it'…"
3493,Mon Feb 03 23:59:45 +0000 2020,"RT @AFPespanol: ¿Cómo el nuevo #coronavirus pasó de un animal al ser humano?
Su explicación en esta 👇 videografía #AFP https://t.co/6EUnwZM…"
3494,Mon Feb 03 23:59:45 +0000 2020,RT @Crensation: Currently IZONE is planning to give fans their thoughts on the comeback and catch up on the recent events. Since the corona…
3495,Mon Feb 03 23:59:44 +0000 2020,"RT @Cuervomick: Después de ver lo que ha pasado con el Sector Salud en México, con la 4T, las decisiones de @lopezobrador_ y lo que la COFE…"
3496,Mon Feb 03 23:59:44 +0000 2020,"RT @juliojiangwei: What does a couple mean? Two elderly patients of #coronavirus in their 80s said goodbye in ICU, this could be the last t…"
3497,Mon Feb 03 23:59:44 +0000 2020,"RT @johnpilger: Under cover of coronavirus, the US and its 'allies' are waging war against China. The racist travel bans and media hysteria…"
3498,Mon Feb 03 23:59:44 +0000 2020,RT @CityNews: The World Health Organization insists widespread travel bans are not needed to prevent the spread of the coronavirus. @meldug…
3499,Mon Feb 03 23:59:44 +0000 2020,"RT @MadMawe: Segundo afectado por coronavirus en España:

yo https://t.co/cS2J1helFu"
3500,Tue Feb 04 23:59:51 +0000 2020,"@GatoConfuso INRI CRISTO X CORONAVÍRUS 

https://t.co/sC5ot0ifMU"
3501,Tue Feb 04 23:59:51 +0000 2020,"RT @tracyalloway: The coronavirus outbreak could lead to an uptick in China bond defaults in 2020. Credit spreads are creeping up.

https:/…"
3502,Tue Feb 04 23:59:51 +0000 2020,"RT @TheMedicaIVideo: Confirmed coronavirus cases by country:
🇨🇳: 18,922 &amp; 425 deaths
🇯🇵: 20
🇹🇭: 19
🇸🇬: 18
🇰🇷: 15
🇭🇰: 14
🇦🇺: 12
🇩🇪: 12
🇹🇼: 1…"
3503,Tue Feb 04 23:59:51 +0000 2020,RT @BNODesk: UPDATE: 10 people on cruise ship near Tokyo test positive for coronavirus - Kyodo https://t.co/ZxAzkDOxaR
3504,Tue Feb 04 23:59:51 +0000 2020,"RT @_hmazbhs_: Nobody:

Coronavirus: https://t.co/q23YAgoIqf"
3505,Tue Feb 04 23:59:51 +0000 2020,"RT @_s0ffy_: ""nova versão do Corona Vírus"" naaaa tu brincas bem mal @simaograft 🤦🤣🤣🤣🤣"
3506,Tue Feb 04 23:59:50 +0000 2020,Deadliest Day In China Yet As Coronavirus Outbreak Continues To Spread Rapidly https://t.co/w7fiVZRJHp
3507,Tue Feb 04 23:59:50 +0000 2020,"RT @roferoz: 1386 millones de chinos, 425 fallecieron por el coronavirus.
Parraguay 7 millones, 1546 muertes en moto en el 2019.

Paren con…"
